name_id	name_	birth_year	death_year
nm0341168	Devin Griffin	1984	\N
nm0341174	Douglas M. Griffin	1966	\N
nm0341267	Katie Griffin	1973	\N
nm0341311	Merv Griffin	1925	2007
nm0341372	Ted Griffin	1970	\N
nm0341486	Edward H. Griffith	1888	1975
nm0341642	Bruce Griffiths	\N	\N
nm0341647	Ciaran Griffiths	1983	\N
nm0341737	Rachel Griffiths	1968	\N
nm0341747	Roger Griffiths	\N	\N
nm0341829	Johanna Griggs	1973	\N
nm0341853	Claude-Henri Grignon	1894	1976
nm0341856	Marcel Grignon	1914	1990
nm0341941	Irina Grigoreva	1973	\N
nm0341993	Maximilian Grill	1976	\N
nm0342029	Frank Grillo	1965	\N
nm0342143	Antonio Grimau	1944	\N
nm0342156	Paul Grimault	1905	1994
nm0342162	David Grimberg	1934	2017
nm0342163	Eric Grimberg	1970	\N
nm0342165	NatÃ¡lia Grimberg	\N	\N
nm0342393	Anouk Grinberg	1963	\N
nm0342399	Greg Grunberg	1966	\N
nm0342429	Mark Grindle	\N	\N
nm0342487	Alan Grint	\N	\N
nm0342533	Amparo Grisales	1956	\N
nm0342578	Vyacheslav Grishechkin	1962	\N
nm0342599	David Grisman	1945	\N
nm0342612	Paulo Afonso Grisolli	1934	2004
nm0342699	Alexis Grivas	\N	\N
nm0342724	Cyril Grize	\N	\N
nm0342786	Sebastian Grobler	\N	\N
nm0342841	Daniel Grodnik	\N	\N
nm0342869	Dora van der Groen	1927	2015
nm0342922	Scott Groff	1984	\N
nm0342928	Ferde GrofÃ© Sr.	1892	1972
nm0342970	Dave Grohl	1969	\N
nm0343082	Marc-AndrÃ© Grondin	1984	\N
nm0343122	Anna Gornostaj	1960	\N
nm0343159	Simon Groom	1950	\N
nm0343171	Malcolm Groome	1949	\N
nm0343205	Ann Croot-Hawkins	\N	\N
nm0343214	Frank Groothof	1947	\N
nm0343275	Richard Groschopp	1906	1996
nm0343310	Louis Grospierre	1927	\N
nm0343343	Charles Gross	1934	\N
nm0343399	Jerry Gross	1940	2002
nm0343464	Natan Gross	1919	2005
nm0343532	Jack Grossberg	1927	2001
nm0343680	Loyd Grossman	1950	\N
nm0343720	Suzanne Grossman	1937	2010
nm0343823	Hermann Grote	1904	\N
nm0344190	Eileen Grubba	\N	\N
nm0344223	Martin Gruber	1970	\N
nm0344231	Angelika Gruber	\N	\N
nm0344276	Marie Gruber	1955	2018
nm0344351	Aleksandar Gruden	1938	\N
nm0344363	Mona Grudt	1971	\N
nm0344463	RÃ©my Grumbach	\N	\N
nm0344542	JÃ¼rgen Grundmann	\N	\N
nm0344657	Peter Grunwald	\N	\N
nm0344738	Alexander Gruszynski	1950	\N
nm0344894	Sofie GrÃ¥bÃ¸l	1968	\N
nm0344927	Jean GrÃ©millon	1898	1959
nm0344993	Nanne GrÃ¶nvall	1962	\N
nm0345112	Julius GrÃ¼tzke	1964	\N
nm0345146	Changwei Gu	1957	\N
nm0345235	Nana Gualdi	1932	2007
nm0345273	Carter Stevens	1944	2020
nm0345427	Gianfrancesco Guarnieri	1934	2006
nm0345587	Eva van der Gucht	1977	\N
nm0345637	Mac Gudgeon	1949	\N
nm0345661	Birgit Gudjonsdottir	1962	\N
nm0345695	Sverrir Gudnason	1978	\N
nm0345713	Diego Guebel	\N	\N
nm0345742	Thelma Guedes	\N	\N
nm0345948	Christian GuÃ©rinel	\N	\N
nm0345998	Aurora Guerra	\N	\N
nm0345999	Blanca Guerra	1953	\N
nm0346004	Catalina Guerra	1970	\N
nm0346035	Jorge Guerra	1942	2009
nm0346060	Maria do CÃ©u Guerra	1943	\N
nm0346080	Rogelio Guerra	1936	2018
nm0346081	Rosa Guerra	\N	\N
nm0346089	Saverio Guerra	1964	\N
nm0346181	Eddie Guerrero	1967	2005
nm0346277	Jorge GuerricaechevarrÃ­a	1965	\N
nm0346363	Samir Guesmi	1967	\N
nm0346485	Nacha Guevara	1940	\N
nm0346535	Pierre Guffroy	1926	2010
nm0346665	Philippe Guilbert	\N	\N
nm0346681	Ãric Guichard	\N	\N
nm0346766	Delfina Guido	1937	2002
nm0346775	MÃ³nica Guido	\N	\N
nm0346837	Jean-Claude Guiguet	1939	2005
nm0346878	Ãlise Guilbault	1961	\N
nm0346930	Van Guylder	\N	\N
nm0346959	Bernardo Guilherme	\N	\N
nm0346961	Luiz Guilherme	1951	\N
nm0346966	Teresa Guilherme	1955	\N
nm0347136	StÃ©phane Guillon	1963	\N
nm0347201	Cayetana GuillÃ©n Cuervo	1969	\N
nm0347218	Fernando GuillÃ©n	1932	2013
nm0347242	Ofelia GuilmÃ¡in	1921	2005
nm0347296	JosÃ© GuimarÃ£es	\N	\N
nm0347389	Pierre de Guingand	1885	1964
nm0347435	Jorge Guinzburg	1949	2008
nm0347465	David A. Stewart	1952	\N
nm0347595	Rey Mysterio	1974	\N
nm0347605	Madeleine Guitty	1870	1936
nm0347637	Kok-Leung Kuk	\N	\N
nm0347741	Rafiq Quliyev	\N	\N
nm0347901	Rakhee Gulzar	1947	\N
nm0347911	Greg Gumbel	1946	\N
nm0348055	Erik Gundersen	\N	\N
nm0348209	Matt Gunn	\N	\N
nm0348297	Turid Gunnes	\N	\N
nm0348301	Pepijn Gunneweg	1976	\N
nm0348347	Mehmet GÃ¼nsÃ¼r	1975	\N
nm0348409	Bob Gunton	1945	\N
nm0348481	Neena Gupta	1959	\N
nm0348490	Rajendra Gupta	1947	\N
nm0348598	Amaral Gurgel	\N	\N
nm0348617	Luis Guridi	\N	\N
nm0348629	Anna Gurit	\N	\N
nm0348668	Hal Gurnee	\N	\N
nm0348735	Alfredo Gurrola	1943	\N
nm0348747	Eric Gurry	1966	\N
nm0348887	Erich Gusko	1930	2020
nm0349076	Luis Gustavo	1934	2021
nm0349134	Didier Gustin	1966	\N
nm0349246	Carl E. Guthrie	1905	1967
nm0349334	Annette Goliti Gutierrez	\N	\N
nm0349472	Armando GutiÃ©rrez	\N	\N
nm0349517	Ignacio GutiÃ©rrez	\N	\N
nm0349522	Javier GutiÃ©rrez	1971	\N
nm0349537	Juan Carlos GutiÃ©rrez	\N	\N
nm0349566	Maxi GutiÃ©rrez	\N	\N
nm0349605	Teresa GutiÃ©rrez	1928	2010
nm0349607	Virginia GutiÃ©rrez	1928	\N
nm0349610	Yuldor GutiÃ©rrez	\N	\N
nm0349859	Jean-Jacques Guyard	\N	\N
nm0349899	Deryck Guyler	1914	1999
nm0349923	CÃ©line Guyot	\N	\N
nm0349930	Martin Guyot	\N	\N
nm0349953	Robert Guza Jr.	\N	\N
nm0350037	Andrea GuzmÃ¡n	\N	\N
nm0350039	Bibiana GuzmÃ¡n	1978	\N
nm0350046	Delfina GuzmÃ¡n	1928	\N
nm0350081	Magda GuzmÃ¡n	1928	2015
nm0350109	Sandra GuzmÃ¡n	\N	\N
nm0350111	Teddy GuzmÃ¡n	1948	\N
nm0350196	Georges GÃ©ret	1924	1996
nm0350250	Georges GuÃ©tary	1915	1997
nm0350350	Michael Gwisdek	1942	2020
nm0350360	John Gwyn	\N	\N
nm0350453	Jake Gyllenhaal	1980	\N
nm0350605	Miro GÃ¡bor	1962	\N
nm0350629	Francine GÃ¡lvez	1966	\N
nm0350630	Guillermo GÃ¡lvez	\N	\N
nm0350632	JosÃ© GÃ¡lvez	1931	1978
nm0350637	MarÃ­a Cristina GÃ¡lvez	\N	\N
nm0350642	JÃ¡nos GÃ¡lvÃ¶lgyi	1948	\N
nm0350746	Isabelle GÃ©linas	1963	\N
nm0350844	LuÃ­s Carlos GÃ³es	\N	\N
nm0350860	Enrique GÃ³mez Vadillo	1943	\N
nm0350867	Roberto GÃ³mez BolaÃ±os	1929	2014
nm0350877	Miguel GÃ³mez Checa	1926	1995
nm0350884	Ernesto GÃ³mez Cruz	1933	\N
nm0350907	Roberto GÃ³mez	\N	\N
nm0350980	Pablo GÃ³mez SÃ¡enz	1956	\N
nm0351005	Andrea GÃ³mez	\N	\N
nm0351032	Carmenza GÃ³mez	\N	\N
nm0351089	Gloria GÃ³mez	\N	\N
nm0351098	Hugo GÃ³mez	\N	\N
nm0351101	HÃ©ctor GÃ³mez	1934	2009
nm0351112	Javier GÃ³mez	1956	\N
nm0351198	MarÃ­a Antonieta GÃ³mez	1924	2014
nm0351237	Rafael GÃ³mez	1949	2019
nm0351284	Victor Gomez	\N	\N
nm0351320	Maria GÃ³ralczyk	1981	\N
nm0351366	Serdar GÃ¶khan	1943	\N
nm0351634	Kaya GÃ¼rel	1933	2010
nm0351937	Emily Tracy	1946	\N
nm0352096	Helena Haavisto	1927	2005
nm0352134	David Habbin	1972	\N
nm0352157	Alessandro Haber	1947	\N
nm0352179	Jacqueline Haber	\N	\N
nm0352229	Steve Haberman	\N	\N
nm0352277	Aleksandar Habic	1956	\N
nm0352278	Matthias Habich	1940	\N
nm0352351	Kenji Hachizaki	\N	\N
nm0352394	A.W. Hackel	1882	1959
nm0352443	Albert Hackett	1900	1995
nm0352600	Kentaro Haneda	1949	2007
nm0352601	Michiko Hada	1968	\N
nm0352713	Gilda Haddock	\N	\N
nm0352864	Sarah Hadland	1971	\N
nm0352902	Lisa Ann Hadley	1970	\N
nm0353121	Craig Haffner	1952	\N
nm0353170	Othman Hafsham	\N	\N
nm0353362	Antje Hagen	1938	\N
nm0353592	Piers Haggard	1939	2023
nm0353704	Takashi Hagino	1973	\N
nm0353717	Masato Hagiwara	1971	\N
nm0353721	Ryo Hagiwara	\N	\N
nm0353813	Juliette Hagopian	\N	\N
nm0353851	AndrÃ© Haguet	1900	1973
nm0353929	Kristin Hahn	1969	\N
nm0353955	Phil Hahn	1932	2019
nm0354029	Liane Haid	1895	2000
nm0354078	Kenneth Haigh	1931	2018
nm0354105	Peter Haigh	1925	2001
nm0354245	Francis Haines	1957	\N
nm0354261	Larry Haines	1918	2008
nm0354282	Rhea Haines	1894	1964
nm0354441	Zdenka HajdovÃ¡	1925	1991
nm0354512	Peter HÃ¸imark	1937	2004
nm0354560	Yoshihiko Hakamada	1973	\N
nm0354604	Christine Hakim	1957	\N
nm0354663	MartÃ­n Halac	\N	\N
nm0354678	Vassilis Halakatevakis	\N	\N
nm0354703	Zbigniew Halatek	1952	\N
nm0354795	Indrani Haldar	1971	\N
nm0354853	Barbara Hale	1922	2017
nm0354889	Patti Hale	1933	\N
nm0354918	Gregg Hale	\N	\N
nm0355000	Ron Hale	1946	\N
nm0355015	Darby Daniels	\N	\N
nm0355147	Lianne Halfon	1953	\N
nm0355163	Jill Halfpenny	1975	\N
nm0355164	Jim Halfpenny	\N	\N
nm0355232	Tasos Halkias	1952	\N
nm0355237	Kristiina Halkola	1945	\N
nm0355268	Agnes Hall	\N	\N
nm0355301	Andrea Hall	1947	\N
nm0355440	Craig Hall	\N	\N
nm0355461	Daryl Hall	1946	\N
nm0355496	Derry Hall	1933	2010
nm0355550	Ella Hall	1897	1981
nm0355621	Grayson Hall	1922	1985
nm0355661	J. Albert Hall	1874	1920
nm0355760	Jonah Hall	\N	\N
nm0355910	Michael C. Hall	1971	\N
nm0355915	Michael Keys Hall	\N	\N
nm0355937	Monty Hall	1921	2017
nm0355961	Norman Hall	\N	2016
nm0356017	Rebecca Hall	1982	\N
nm0356075	Sam Hall	1921	2014
nm0356149	Terry Hall	1926	2007
nm0356159	Thurston Hall	1882	1958
nm0356175	Tony Hall	1928	2019
nm0356227	Willis Hall	1929	2005
nm0356516	Frida Hallgren	1974	\N
nm0356568	John Halliday	1884	1947
nm0356599	Dick Halligan	1943	2022
nm0356622	Joel Hallikainen	1961	\N
nm0356675	Steve Halliwell	1954	\N
nm0356741	Lyman Hallowell	1914	2011
nm0356753	Jo Hallows	\N	\N
nm0356775	Holly Hallstrom	1952	\N
nm0356786	Alister Hallum	\N	\N
nm0356797	Derek Hallworth	\N	\N
nm0356850	Robert Halmi Sr.	1924	2014
nm0356921	Eddie Halperin	\N	\N
nm0356927	Mark Halperin	1965	\N
nm0357005	Alan Halsall	1982	\N
nm0357022	Clayton Halsey	1967	\N
nm0357097	Marek Halter	\N	\N
nm0357123	Elina Halttunen	1952	\N
nm0357143	Gary Halvorson	\N	\N
nm0357249	Akira Hamada	1941	\N
nm0357263	Masatoshi Hamada	1963	\N
nm0357434	HernÃ¡n Abrahamnsohn	\N	\N
nm0357522	BenoÃ®t Hamel	\N	\N
nm0357687	Pete Hamill	1935	2020
nm0357891	Guy Hamilton	1922	2016
nm0357906	Ian Hamilton	\N	\N
nm0357929	James Shelley Hamilton	1884	1953
nm0358029	Mahlon Hamilton	1880	1960
nm0358076	Neil Hamilton	1899	1984
nm0358112	Randy Hamilton	1951	\N
nm0358200	Victoria Hamilton	1971	\N
nm0358430	Barbara Hammer	1939	2019
nm0358462	Jay Hammer	1944	\N
nm0358530	Rumle Hammerich	1954	\N
nm0358622	Sam Hammington	1977	\N
nm0358649	Blake Hammond	1963	\N
nm0358866	Lucienne Hamon	1930	\N
nm0358891	John Hamp	\N	\N
nm0358923	Keith Hampshire	1945	\N
nm0359002	Jesse D. Hampton	1879	1968
nm0359034	Orville H. Hampton	1917	1997
nm0359096	Hamsalekha	1951	\N
nm0359105	Knut Hamsun	1859	1952
nm0359155	Eun-jin Han	\N	\N
nm0359168	Keiko Han	1953	\N
nm0359189	Sanping Han	\N	\N
nm0359217	Han Chang	1974	\N
nm0359343	Bruce Hancock	\N	\N
nm0359398	Martin Hancock	1973	\N
nm0359409	Nick Hancock	1962	\N
nm0359642	Heidi Handorf	1949	\N
nm0359942	Krzysztof Hanke	1957	\N
nm0360113	William Hanley	1931	2012
nm0360221	Mark Hanna	1917	2003
nm0360253	William Hanna	1910	2001
nm0360331	Brian Hannan	\N	\N
nm0360458	Sean Hannity	1961	\N
nm0360736	Courtney Hansen	1974	\N
nm0360818	Gyda Hansen	1938	2010
nm0361048	Peter Hansen	1921	2017
nm0361234	David Hanson	\N	\N
nm0361377	Susan Hanson	1943	\N
nm0361425	BÃ¶rje Hansson	1954	\N
nm0361459	Mikael Hansson	\N	\N
nm0361474	Ulf Hansson	\N	\N
nm0361508	Petri Hanttu	1965	\N
nm0361561	Fedor Hanzekovic	1913	1997
nm0361570	JaromÃ­r HanzlÃ­k	1948	\N
nm0361662	Eriko Hara	1959	\N
nm0361665	Hideko Hara	1959	\N
nm0361673	Kazutami Hara	\N	\N
nm0361693	Sachie Hara	1978	\N
nm0361699	Takahito Hara	\N	\N
nm0361753	Tomoyo Harada	1967	\N
nm0361776	Renos Haralambidis	1970	\N
nm0361864	Paul Harather	1965	\N
nm0361868	Denise Haratzis	\N	\N
nm0362002	Kathy Harcourt	\N	\N
nm0362041	Ben Hardaway	1895	1957
nm0362057	Nick Hardcastle	\N	\N
nm0362283	Carol Harding	\N	\N
nm0362299	Derege Harding	\N	\N
nm0362379	Nick Harding	\N	\N
nm0362443	Dave Hardman	1960	\N
nm0362501	Harry Hardt	1899	1980
nm0362534	Chris Hardwick	1971	\N
nm0362566	Catherine Hardwicke	1955	\N
nm0362668	Jeremy Hardy	1961	2019
nm0362680	John E.R. Hardy	\N	\N
nm0362683	Joseph Hardy	1929	\N
nm0362710	Matthew Hardy	\N	\N
nm0362738	Rod Hardy	1949	\N
nm0362853	Nadav Harel	\N	\N
nm0363025	Zaharira Harifai	1929	2013
nm0363167	Jimmi Harkishin	1965	\N
nm0363179	Julie L. Harkness	\N	\N
nm0363227	Otis Harlan	1865	1940
nm0363316	Leigh Harline	1907	1969
nm0363351	Jade Harlow	\N	\N
nm0363414	Hugh Harman	1903	1982
nm0363424	Nigel Harman	1973	\N
nm0363451	Dani Harmer	1989	\N
nm0363515	John Harmon	1905	1985
nm0363519	Julian Harmon	1908	1966
nm0363599	Kristin Harms	\N	\N
nm0363652	Ricci Harnett	1975	\N
nm0363865	Graeme Harper	1945	\N
nm0364068	JackÃ©e Harry	1956	\N
nm0364224	Pat Harrington Jr.	1929	2016
nm0364369	Chris Harriott	\N	\N
nm0364426	AndrÃ© Harris	1933	1997
nm0364431	Anita Harris	1942	\N
nm0364486	Bob Harris	1946	\N
nm0364509	Burtt Harris	1933	\N
nm0364578	Damian Harris	1958	\N
nm0364749	Harry Harris	1922	2009
nm0364805	James B. Harris	1928	\N
nm0364825	Jeff Harris	1935	2004
nm0364860	Jo Ann Harris	1949	\N
nm0364915	Julie Harris	1925	2013
nm0364922	Karen Harris	\N	\N
nm0364934	Keith Harris	1947	2015
nm0364973	Lara Harris	\N	\N
nm0365080	Mary Harris	\N	\N
nm0365192	Peter Harris	\N	2021
nm0365201	Phil Harris	1904	1995
nm0365216	Ralph Louis Harris	\N	\N
nm0365246	Rob Harris	\N	\N
nm0365271	Rolf Harris	1930	\N
nm0365317	Sean Harris	1966	\N
nm0365482	Audley Harrison	1971	\N
nm0365561	Doane Harrison	1894	1968
nm0365577	Emma Harrison	\N	\N
nm0365723	Louis Reeves Harrison	1857	1921
nm0365866	Schae Harrison	1962	\N
nm0366035	Elizabeth Harrower	1918	2003
nm0366170	Bret Hart	1957	\N
nm0366544	T.J. Hart	1967	\N
nm0366562	Tony Hart	1925	2009
nm0366609	Betty Harte	1882	1965
nm0366696	Huntington Hartford	1911	2008
nm0366709	Scott Hartford-Davis	\N	\N
nm0366755	J.J. Harting	1964	\N
nm0366866	Mariette Hartley	1940	\N
nm0366883	Robert Hartley	1915	1998
nm0367024	Steve Hartman	1963	\N
nm0367060	Edmund L. Hartmann	1911	2003
nm0367157	Rona Hartner	1973	\N
nm0367245	Brian Hartt	\N	\N
nm0367354	Duane Hartzell	\N	\N
nm0367373	Misayo Haruki	1974	\N
nm0367431	Anthony Harvey	1930	2017
nm0367497	Don C. Harvey	1911	1963
nm0367526	Geoff Harvey	1935	2019
nm0367556	Jack Harvey	1881	1954
nm0367674	Peter Harvey	\N	\N
nm0367724	Steve Harvey	1957	\N
nm0367820	Johanna Harwood	1930	\N
nm0367891	Olive Hasbrouck	1907	1976
nm0367911	Sanji Hase	1936	2002
nm0367922	Hatsunori Hasegawa	1955	\N
nm0367928	Kazuo Hasegawa	1908	1984
nm0367929	Keiichi Hasegawa	\N	\N
nm0367962	Ann Hasekamp	1926	2009
nm0368006	Shmuel Hasfari	1954	\N
nm0368051	IzÃ´ Hashimoto	1954	\N
nm0368225	John Hasler	1974	\N
nm0368333	Jalaluddin Hassan	1953	\N
nm0368391	Kurt Hasse	1916	1999
nm0368575	Don Hastings	1934	\N
nm0368674	Masami Hata	1942	\N
nm0368696	Hiroko Hatano	1975	\N
nm0368745	Richard Hatch	1945	2017
nm0368754	Tony Hatch	1939	\N
nm0368759	Jim Hatchard	\N	\N
nm0368843	Mark Hatfield	1922	2011
nm0368871	Henry Hathaway	1898	1985
nm0368933	Philip Hatkin	1885	1923
nm0368961	Dimitra Hatoupi	\N	\N
nm0368990	Rohini Hattangadi	1955	\N
nm0369068	Katsuhisa Hattori	1936	2020
nm0369081	Tsugio Hattori	\N	\N
nm0369084	Graeme Hattrick	\N	\N
nm0369240	Reinhard Hauff	1939	\N
nm0369266	Marit Haug	\N	\N
nm0369362	Ian Haugland	1964	\N
nm0369556	Robert B. Hauser	1919	1994
nm0369713	Henrik Havas	1949	\N
nm0369716	Sari Havas	1962	\N
nm0369809	Leopold Haverl	1936	2016
nm0369821	Gerda Havertong	1946	\N
nm0369950	James Hawes	1960	\N
nm0369964	Tony Hawes	1929	1997
nm0370071	Stephen Hawking	1942	2018
nm0370085	Brad Hawkins	1976	\N
nm0370144	Jack Hawkins	1910	1973
nm0370257	Petri Hawkins Byrd	\N	\N
nm0370284	Chris Hawkshaw	\N	\N
nm0370343	Richard Hawley	1955	\N
nm0370373	Julia Haworth	1979	\N
nm0370422	Kim Hawthorne	1968	\N
nm0370510	John Hay	1959	\N
nm0370564	Sessue Hayakawa	1886	1973
nm0370664	Yasufumi Hayashi	1970	\N
nm0370797	Russell Hayden	1912	1981
nm0370868	Sidney Hayers	1921	2000
nm0370879	Clyde Hayes	\N	\N
nm0370905	Bill Hayes	1925	\N
nm0371040	Helen Hayes	1900	1993
nm0371091	Jorge Hayes	\N	\N
nm0371122	Peter Lind Hayes	1915	1998
nm0371156	Melvyn Hayes	1935	\N
nm0371198	Richard Hayes	1930	2014
nm0371225	Siobhan Hayes	1975	\N
nm0371235	Steve L. Hayes	\N	\N
nm0371238	Susan Seaforth Hayes	1943	\N
nm0371354	Lillian Hayman	1922	1994
nm0371567	Warren Haynes	1960	\N
nm0371624	Kathryn Hays	1934	2022
nm0371684	David Hayter	1969	\N
nm0371775	Louis Hayward	1909	1985
nm0371867	Plutarco Haza	1972	\N
nm0372021	Jane Hazlegrove	1968	\N
nm0372023	Noni Hazlehurst	1953	\N
nm0372024	Ronnie Hazlehurst	1928	2007
nm0372049	Hotaru Hazuki	1971	\N
nm0372093	Qing He	1964	\N
nm0372117	Anthony Head	1954	\N
nm0372242	David Healy	1929	1995
nm0372271	Myron Healey	1923	2005
nm0372280	Theresa Healey	\N	\N
nm0372329	Janet Healy	\N	\N
nm0372351	Mary Healy	1918	2015
nm0372355	Matt Healy	1970	\N
nm0372493	George Hearn	1934	\N
nm0372509	Peter Hearn	1974	\N
nm0372539	Richard Hearne	1908	1979
nm0372556	Rick Hearst	1965	\N
nm0372558	William Randolph Hearst	1863	1951
nm0372564	Leanna Heart	1971	\N
nm0372809	Heavy D	1967	2011
nm0372821	Brian R.R. Hebb	\N	\N
nm0372835	Malcolm Hebden	1939	\N
nm0372942	Ben Hecht	1894	1964
nm0373002	Dieter Thomas Heck	1937	2018
nm0373314	David Hedison	1927	2019
nm0373432	Kim Hee-ae	1967	\N
nm0373434	Emily Heebner	\N	\N
nm0373506	Noud Heerkens	1954	\N
nm0373512	Richard V. Heermance	1910	1971
nm0373535	Johannes Heesters	1903	2011
nm0373698	Chris Hegedus	1952	\N
nm0374046	Hilde Heijnen	1965	\N
nm0374050	Matthijs van Heijningen	1944	\N
nm0374189	Alan Heim	1936	\N
nm0374254	Julie Heimler	\N	\N
nm0374289	Oliver Hein-Macdonald	\N	\N
nm0374323	Enrique Heine	1928	\N
nm0374386	Thomas Heinesen	\N	\N
nm0374416	Amelia Heinle	1973	\N
nm0374702	Stuart Heisler	1896	1979
nm0374766	Fernando Heitor	1952	\N
nm0374815	Mahmut Hekimoglu	1952	2016
nm0374843	ColbjÃ¶rn Helander	\N	\N
nm0374906	Ingrid Held	1964	\N
nm0374935	Wolfgang Held	\N	\N
nm0374969	Sara Heldt	1960	\N
nm0374985	CÃ©lia Helena	1936	1997
nm0375079	Gunnar Helgason	1965	\N
nm0375143	Hilkka HelinÃ¤	1916	1973
nm0375213	Martin Hellberg	1905	1999
nm0375323	GÃ¼nther Heller	\N	\N
nm0375500	Sam Hellman	1885	1950
nm0375506	Hannes Hellmann	1954	\N
nm0375625	Judy C. Helm	\N	\N
nm0375777	Frits Helmuth	1931	2004
nm0376037	Frank Hemjeoltmanns	1965	\N
nm0376101	David Hemmings	1941	2003
nm0376200	Sherman Hemsley	1938	2012
nm0376221	Joseph Henabery	1888	1976
nm0376436	Fred Henderson	\N	\N
nm0376529	Lucius Henderson	1861	1947
nm0376540	Martin Henderson	1974	\N
nm0376602	Shirley Henderson	1965	\N
nm0376606	Skitch Henderson	1918	2005
nm0376770	Benjamin Hendrickson	1950	2006
nm0376915	Ian Hendry	1931	1984
nm0376941	Paul Hendy	1966	\N
nm0377060	Guido Henkel	\N	\N
nm0377142	Paul Henley	\N	\N
nm0377322	Dale Hennesy	1926	1981
nm0377407	Linda Henning	1944	\N
nm0377484	Jimmy Henney	1922	1998
nm0377603	Paw Henriksen	1975	\N
nm0377725	Annie Frazier Henry	\N	\N
nm0377819	Emmaline Henry	1928	1979
nm0377844	Guy Henry	1960	\N
nm0377877	Joe Henry	1960	\N
nm0377905	Linda Henry	1963	\N
nm0378008	Steven Henry	\N	\N
nm0378031	ZoÃ« Henry	1973	\N
nm0378040	CÃ©sar EnrÃ­quez	1918	1998
nm0378045	Judy HenrÃ­quez	\N	\N
nm0378053	TomÃ¡s HenrÃ­quez	1921	2002
nm0378144	Jonathan Hensleigh	1959	\N
nm0378163	Jon Hensley	1965	\N
nm0378194	Christian Henson	1971	\N
nm0378404	Bernard Hepton	1925	2018
nm0378406	Keith Hopwood	1946	\N
nm0378408	Cecil M. Hepworth	1873	1953
nm0378532	Don Herbert	1917	2007
nm0378573	John Herbert	1929	2011
nm0378617	Rachel Herbert	1935	\N
nm0378666	Jason Herbison	1972	\N
nm0378697	Rebecca Herbst	1977	\N
nm0378739	Stanko Herceg	\N	\N
nm0378855	Dolores Heredia	1966	\N
nm0378856	Fernando Heredia	1923	2018
nm0378960	HergÃ©	1907	1983
nm0379047	Eileen Herlie	1918	2008
nm0379093	Al Herman	1887	1967
nm0379150	Jean Herman	1933	2015
nm0379258	Irm Hermann	1942	2020
nm0379303	Thomas Hermanns	1963	\N
nm0379405	JesÃºs Hermida	1937	2015
nm0379458	Lynn Hermstad	\N	\N
nm0379587	GÃ©rard Hernandez	1933	\N
nm0379773	Felix Herngren	1967	\N
nm0379783	AarÃ³n HernÃ¡n	1930	2020
nm0379796	Judit HernÃ¡di	1956	\N
nm0379819	Luciano HernÃ¡ndez de la Vega	1908	1985
nm0379864	Alejandro HernÃ¡ndez	1970	\N
nm0379870	AndrÃ©s Juan HernÃ¡ndez	\N	\N
nm0379872	Antonio HernÃ¡ndez	1953	\N
nm0379951	Gabriela HernÃ¡ndez	1939	\N
nm0380007	JosÃ© Antonio SayaguÃ©s	1952	\N
nm0380122	Roberto HernÃ¡ndez	\N	2021
nm0380164	Vicky HernÃ¡ndez	\N	\N
nm0380421	Henry Herrera	1958	\N
nm0380440	Jorge Herrera	\N	\N
nm0380454	Lola Herrera	1935	\N
nm0380456	Lorena Herrera	1967	\N
nm0380489	Norma Herrera	1942	\N
nm0380555	JosÃ© Herrero	\N	\N
nm0380560	Marisa Herrero	\N	\N
nm0380570	Rafael Herrero	1946	\N
nm0380665	Lynn Herring	1958	\N
nm0380672	Richard Herring	1967	\N
nm0380761	Mathias Herrmann	1962	\N
nm0380980	Marshall Herskovitz	1952	\N
nm0381105	Hendrik Hertzberg	\N	\N
nm0381154	Irene Hervey	1909	1998
nm0381246	Jack Herzberg	1916	1992
nm0381638	Gordon Hessler	1925	2014
nm0381962	Michael Hewer	\N	\N
nm0382040	Howard Hewett	1955	\N
nm0382102	Jane Hewland	\N	\N
nm0382137	Sherrie Hewson	1950	\N
nm0382165	Weldon Heyburn	1903	1951
nm0382278	Norma Heyman	1937	\N
nm0382294	GÃ¶tz Heymann	1935	\N
nm0382302	Sascha Heymans	1978	\N
nm0382424	Philippe Hezard	\N	\N
nm0382548	Winston Hibler	1910	1976
nm0382582	Shawn Michaels	1965	\N
nm0382814	Brian Hicks	\N	\N
nm0383033	Carla Hidalgo	1973	\N
nm0383097	Frigyes Hidas	1928	2007
nm0383164	Margot Hielscher	1919	2017
nm0383199	Walter Hiers	1893	1933
nm0383263	Noriyuki Higashiyama	1966	\N
nm0383396	Jack Higgins	1929	2022
nm0383440	Lisa Higgins	\N	\N
nm0383467	Paul Higgins	1964	\N
nm0383537	Amanda Higgs	\N	\N
nm0383553	Michael Higgs	1962	\N
nm0383699	Cristina Higueras	1961	\N
nm0383713	Nasim Hijazi	\N	\N
nm0383801	Ernst H. Hilbich	1931	\N
nm0383837	Frank Hildebrand	\N	\N
nm0383867	Dieter Hildebrandt	1927	2013
nm0383896	Claus Peter Hildenbrand	1964	\N
nm0383966	Tommy Hilfiger	1951	\N
nm0384058	Barry Hill	1937	\N
nm0384190	Dennis M. Hill	\N	\N
nm0384202	Doris Hill	1905	1976
nm0384211	DulÃ© Hill	1975	\N
nm0384212	Dusty Hill	1949	2021
nm0384227	Elizabeth Hill	1901	1978
