title_id	parent_tv_show_title_id	season_number	episode_number
tt1104871	tt0368479	5	5
tt1104878	tt0452046	3	8
tt11050580	tt0446224	1	1989
tt11050592	tt0446224	1	1990
tt11050704	tt3484274	8	12
tt11050902	tt0446224	1	1991
tt11050908	tt0446224	1	1992
tt11050976	tt7388802	\N	\N
tt11051166	tt0446224	1	1993
tt1105122	tt0094525	11	2
tt11051904	tt3596174	5	24
tt11052044	tt11032396	1	1
tt11052046	tt11032396	1	2
tt11052048	tt11032396	1	4
tt11052050	tt11032396	1	3
tt11052054	tt11032396	1	5
tt11052056	tt11032396	1	7
tt11052058	tt11032396	1	6
tt11052060	tt11032396	1	10
tt11052062	tt11032396	1	8
tt11052066	tt11032396	1	9
tt11052102	tt0231035	\N	\N
tt11052148	tt2810310	\N	\N
tt11052344	tt0446224	1	1994
tt11052958	tt0423713	15	255
tt11052984	tt0423713	16	29
tt11052986	tt0423713	16	27
tt11053004	tt0423713	16	30
tt11053010	tt0423713	16	32
tt11053024	tt0423713	16	33
tt11053030	tt0423713	16	34
tt11053040	tt0423713	16	35
tt11053048	tt0423713	16	36
tt11053050	tt0423713	16	46
tt11054398	tt2070564	\N	\N
tt11054630	tt0446224	1	1995
tt11054634	tt0446224	1	1996
tt1105466	tt0799721	\N	\N
tt1105467	tt0799721	\N	\N
tt11055678	tt0446224	1	1997
tt11055682	tt0446224	1	1998
tt11055974	tt0446224	1	1999
tt11055978	tt0446224	1	2000
tt11056412	tt0446224	1	2001
tt11056418	tt0446224	1	2002
tt11056742	tt0446224	1	2003
tt11056744	tt0446224	1	2004
tt11056816	tt9480432	2	35
tt11056820	tt9480432	2	36
tt1105693	tt0827947	2	2
tt11057264	tt2070564	\N	\N
tt11057642	tt2070564	\N	\N
tt11057650	tt2810310	\N	\N
tt11057670	tt7121818	\N	\N
tt11057672	tt2070564	\N	\N
tt11057694	tt4303688	1	2
tt11057700	tt4303688	1	3
tt11057758	tt0231035	\N	\N
tt1105817	tt0169414	11	10
tt1105818	tt0169414	11	1
tt11060166	tt2810310	\N	\N
tt11060170	tt2810310	\N	\N
tt11060174	tt2810310	\N	\N
tt11060194	tt2810310	\N	\N
tt11060210	tt2810310	\N	\N
tt11060236	tt2810310	\N	\N
tt11060248	tt2810310	\N	\N
tt11060274	tt2810310	\N	\N
tt11060296	tt2810310	\N	\N
tt11060314	tt2810310	\N	\N
tt1106031	tt0085017	3	7
tt1106032	tt0085017	2	6
tt11060336	tt2810310	\N	\N
tt1106033	tt0050017	1	20
tt11060342	tt2810310	\N	\N
tt11060344	tt2810310	\N	\N
tt11060348	tt2810310	\N	\N
tt11060360	tt2810310	\N	\N
tt11060376	tt2810310	\N	\N
tt11060396	tt2810310	\N	\N
tt11060414	tt2810310	\N	\N
tt11060432	tt2810310	\N	\N
tt11060448	tt2810310	\N	\N
tt11060462	tt2810310	\N	\N
tt11060474	tt2810310	\N	\N
tt11060536	tt2070564	\N	\N
tt11060566	tt2070564	\N	\N
tt11060602	tt2810310	\N	\N
tt11060620	tt2810310	\N	\N
tt11060634	tt2810310	\N	\N
tt11060662	tt2810310	\N	\N
tt11060682	tt2810310	\N	\N
tt11060694	tt2810310	\N	\N
tt11061654	tt0446224	1	2005
tt11061656	tt0446224	1	2006
tt11061844	tt0446224	1	2007
tt11061846	tt6470478	3	5
tt11061848	tt0446224	1	2008
tt11062068	tt0446224	1	2009
tt11062078	tt0446224	1	2010
tt1106216	tt0167665	1	6
tt11062242	tt9480432	2	37
tt11063336	tt9022950	1	21
tt11063354	tt9022950	1	22
tt11063376	tt9022950	1	23
tt11063398	tt9022950	1	24
tt11063436	tt9022950	1	25
tt11063604	tt7569576	1	1
tt11063608	tt7569576	1	2
tt11063610	tt7569576	1	3
tt11063614	tt7569576	1	4
tt11063616	tt7569576	1	5
tt11063622	tt7569576	1	6
tt11063626	tt7569576	1	7
tt11063636	tt7569576	1	8
tt11063942	tt0231035	\N	\N
tt11064088	tt2070564	\N	\N
tt11064092	tt2070564	\N	\N
tt11064096	tt2070564	\N	\N
tt11064150	tt0446224	1	2011
tt11064152	tt0446224	1	2012
tt11064504	tt6045840	3	5
tt11064572	tt8160020	5	33
tt11064684	tt10944822	1	17
tt11064686	tt10944822	1	18
tt11064694	tt10944822	1	19
tt11064696	tt10944822	1	20
tt11065258	tt11053220	1	1
tt11065264	tt11053220	1	2
tt11065268	tt11053220	1	3
tt11065276	tt11053220	1	4
tt11065284	tt11053220	1	5
tt11065290	tt11053220	1	6
tt11065928	tt10364808	1	30
tt1106599	tt0103487	1	3175
tt1106600	tt0103487	1	3177
tt11066360	tt9679542	1	16
tt11066364	tt9679542	1	17
tt11066368	tt9679542	1	18
tt11066374	tt9679542	1	19
tt11066376	tt9679542	1	21
tt11066378	tt9679542	1	20
tt11066384	tt9679542	1	22
tt11066394	tt9679542	1	23
tt11066400	tt9679542	1	24
tt11067274	tt0446224	1	2013
tt11067282	tt0446224	1	2014
tt11067480	tt9847692	1	19
tt11067638	tt0446224	1	2015
tt11067640	tt0446224	1	2016
tt11067870	tt3846342	8	171
tt11067886	tt3846342	8	172
tt11067912	tt11067738	1	1
tt11067960	tt11067738	1	6
tt11067962	tt11067738	1	7
tt11067966	tt11067738	1	8
tt11067974	tt11067738	1	9
tt11067976	tt11067738	1	10
tt11067978	tt11067738	1	11
tt11067986	tt11067738	1	12
tt11068014	tt0446224	1	2017
tt11068018	tt0446224	1	2018
tt11068152	tt3846342	8	173
tt11068162	tt3846342	8	174
tt11068264	tt0446224	1	2019
tt11068266	tt0446224	1	2020
tt11068358	tt9480432	2	38
tt11068628	tt2810310	\N	\N
tt11068900	tt2070564	\N	\N
tt11068962	tt2070564	\N	\N
tt11068968	tt2070564	\N	\N
tt11069432	tt0231035	\N	\N
tt11069442	tt2810310	\N	\N
tt1107021	tt0439385	4	1
tt1107053	tt0423713	3	280
tt1107054	tt0423713	3	281
tt11070600	tt0446224	1	2021
tt1107061	tt0827947	2	10
tt1107063	tt0827947	2	3
tt1107064	tt0827947	2	4
tt1107065	tt0827947	2	5
tt1107066	tt0827947	2	6
tt1107067	tt0827947	2	7
tt1107068	tt0827947	2	8
tt1107069	tt0827947	2	9
tt11071944	tt0446224	1	2023
tt11071956	tt0446224	1	2024
tt11072636	tt0446224	1	2025
tt11072652	tt0446224	1	2026
tt11073128	tt0446224	1	2027
tt11073132	tt0446224	1	2028
tt11073558	tt2810310	\N	\N
tt11073760	tt0446224	1	2029
tt11073764	tt0446224	1	2030
tt11073930	tt0446224	1	2031
tt11073932	tt0446224	1	2032
tt11075812	tt11008522	1	2
tt11075814	tt11008522	1	3
tt11075816	tt11008522	1	4
tt11075818	tt11008522	1	5
tt11075820	tt11008522	1	6
tt11076020	tt2810310	\N	\N
tt11076024	tt8327214	1	1
tt11076028	tt8327214	2	1
tt11076034	tt2070564	\N	\N
tt11076130	tt0446224	1	2022
tt1107646	tt0439385	4	2
tt1107675	tt0423713	4	12
tt11078298	tt0446224	1	2033
tt11078480	tt0446224	1	2034
tt11078614	tt0446224	1	2035
tt11078732	tt0446224	1	2036
tt11078824	tt0446224	1	2037
tt11079756	tt2810310	\N	\N
tt11079760	tt2070564	\N	\N
tt11079764	tt2810310	\N	\N
tt11079768	tt2070564	\N	\N
tt11080050	tt0446224	1	2038
tt11080580	tt0081856	6	7
tt1108090	tt0368479	5	4
tt1108091	tt0368479	5	6
tt1108092	tt0368479	5	9
tt11081008	tt0423713	16	1
tt11081036	tt0423713	15	259
tt11081080	tt0423713	15	257
tt11081092	tt0423713	15	256
tt11081116	tt0423713	15	251
tt11081124	tt11067738	1	2
tt11081128	tt11067738	1	3
tt11081130	tt11067738	1	4
tt11081132	tt11067738	1	5
tt11081136	tt11067738	2	1
tt11081140	tt11067738	2	2
tt11081146	tt11067738	2	3
tt11081148	tt11067738	2	4
tt11081150	tt11067738	2	5
tt11081152	tt11067738	2	6
tt11081156	tt11067738	2	7
tt11081158	tt11067738	2	8
tt11081162	tt11067738	2	9
tt11081164	tt11067738	2	10
tt11081434	tt11067738	\N	\N
tt11081436	tt11067738	\N	\N
tt11081438	tt11067738	\N	\N
tt11081440	tt11067738	\N	\N
tt11081442	tt11067738	\N	\N
tt11081444	tt11067738	\N	\N
tt11081448	tt11067738	\N	\N
tt11081450	tt11067738	\N	\N
tt11081460	tt0446224	1	2039
tt11081462	tt7877942	3	3
tt11082002	tt2810310	\N	\N
tt11082006	tt2810310	\N	\N
tt11082012	tt2810310	\N	\N
tt11082020	tt2810310	\N	\N
tt11082022	tt2810310	\N	\N
tt11082030	tt2810310	\N	\N
tt11082040	tt2810310	\N	\N
tt11082088	tt2810310	\N	\N
tt11082106	tt2810310	\N	\N
tt11082204	tt2810310	\N	\N
tt11082206	tt7631146	2	2
tt11082210	tt2810310	\N	\N
tt11082220	tt2810310	\N	\N
tt11082238	tt2810310	\N	\N
tt11082248	tt7631146	2	3
tt11082262	tt2810310	\N	\N
tt11082272	tt7631146	2	4
tt11082280	tt2810310	\N	\N
tt11082286	tt2810310	\N	\N
tt11082292	tt7631146	2	6
tt11082298	tt2810310	\N	\N
tt11082310	tt2810310	\N	\N
tt11082322	tt2810310	\N	\N
tt11082338	tt2810310	\N	\N
tt11082352	tt2810310	\N	\N
tt11082366	tt2810310	\N	\N
tt11082370	tt2810310	\N	\N
tt11082378	tt2810310	\N	\N
tt11082390	tt2810310	\N	\N
tt11082440	tt2810310	\N	\N
tt11082444	tt2810310	\N	\N
tt11082452	tt2810310	\N	\N
tt11082492	tt2810310	\N	\N
tt11082510	tt2810310	\N	\N
tt11082524	tt2810310	\N	\N
tt11082542	tt2810310	\N	\N
tt11082566	tt2810310	\N	\N
tt11082574	tt2810310	\N	\N
tt11082588	tt2810310	\N	\N
tt11082608	tt2810310	\N	\N
tt11082618	tt2810310	\N	\N
tt11082632	tt2810310	\N	\N
tt11082658	tt2810310	\N	\N
tt11082660	tt2810310	\N	\N
tt11082672	tt2810310	\N	\N
tt11082746	tt2810310	\N	\N
tt11082764	tt2810310	\N	\N
tt11082784	tt2810310	\N	\N
tt11082792	tt2810310	\N	\N
tt11082796	tt2810310	\N	\N
tt11082810	tt2810310	\N	\N
tt11082824	tt2810310	\N	\N
tt11082842	tt2810310	\N	\N
tt11082850	tt2810310	\N	\N
tt11082852	tt2810310	\N	\N
tt11082856	tt2810310	\N	\N
tt11082864	tt2810310	\N	\N
tt11082892	tt2810310	\N	\N
tt11082916	tt2810310	\N	\N
tt11082934	tt2810310	\N	\N
tt11082956	tt2810310	\N	\N
tt11082974	tt2810310	\N	\N
tt11082990	tt2810310	\N	\N
tt1108300	tt0098830	3	12
tt1108301	tt0098830	3	13
tt1108302	tt0098830	3	17
tt11083036	tt2810310	\N	\N
tt1108303	tt0098830	3	18
tt11083046	tt2810310	\N	\N
tt1108304	tt0098830	3	19
tt1108305	tt0098830	3	24
tt11083064	tt2810310	\N	\N
tt1108308	tt0169455	10	10
tt11083200	tt2810310	\N	\N
tt11083210	tt2810310	\N	\N
tt11083212	tt2810310	\N	\N
tt11083218	tt2810310	\N	\N
tt11083224	tt2810310	\N	\N
tt11083228	tt2810310	\N	\N
tt11083230	tt2810310	\N	\N
tt11083250	tt0446224	1	2040
tt11083350	tt0446224	1	2041
tt11083562	tt0446224	1	2042
tt11083624	tt0446224	1	2043
tt11083870	tt0096555	34	9
tt1108392	tt0127385	2	2
tt1108469	tt0383126	5	18
tt11084790	tt0991042	\N	\N
tt11084808	tt0169455	23	1
tt11084824	tt0169455	23	2
tt11084876	tt0169455	23	3
tt11084906	tt0423713	16	2
tt11084912	tt0423713	16	3
tt11084914	tt10313066	1	6
tt11084936	tt0423713	16	4
tt11084952	tt0423713	16	5
tt1108533	tt0423713	4	1
tt1108534	tt0423713	4	2
tt1108535	tt0423713	4	3
tt1108536	tt0423713	4	4
tt1108537	tt0423713	4	5
tt11085622	tt2070564	\N	\N
tt11085686	tt7932896	3	7
tt11085694	tt2810310	\N	\N
tt11085710	tt2070564	\N	\N
tt11085878	tt0231035	\N	\N
tt11086182	tt8681362	2	1
tt1108666	tt0108958	1	15
tt11086858	tt2070564	\N	\N
tt11086884	tt2215842	9	9
tt11086894	tt2215842	8	7
tt11086898	tt2215842	8	8
tt11086900	tt2215842	8	9
tt1108691	tt0055708	1	2
tt1108692	tt0055708	1	3
tt11087190	tt2810310	\N	\N
tt11087192	tt2810310	\N	\N
tt11087202	tt2810310	\N	\N
tt11087236	tt2810310	\N	\N
tt11087248	tt0446224	1	2044
tt11087252	tt2810310	\N	\N
tt11087256	tt2810310	\N	\N
tt11087260	tt2810310	\N	\N
tt11087264	tt2810310	\N	\N
tt11087270	tt2810310	\N	\N
tt11087286	tt2810310	\N	\N
tt11087298	tt2810310	\N	\N
tt11087310	tt2810310	\N	\N
tt11087314	tt2810310	\N	\N
tt11087318	tt2810310	\N	\N
tt11087336	tt2810310	\N	\N
tt11087356	tt2810310	\N	\N
tt11087426	tt2810310	\N	\N
tt11087444	tt2810310	\N	\N
tt11087476	tt2810310	\N	\N
tt11087492	tt2810310	\N	\N
tt11087500	tt2810310	\N	\N
tt11087516	tt2810310	\N	\N
tt11087542	tt2810310	\N	\N
tt11087602	tt2810310	\N	\N
tt11087616	tt2810310	\N	\N
tt11087638	tt2810310	\N	\N
tt11087648	tt2810310	\N	\N
tt11087650	tt2810310	\N	\N
tt11087652	tt2810310	\N	\N
tt1108823	tt0887788	1	5
tt1108824	tt0887788	1	7
tt11088484	tt0446224	1	2045
tt11088538	tt2810310	\N	\N
tt11088548	tt2810310	\N	\N
tt11088558	tt2810310	\N	\N
tt11088578	tt2810310	\N	\N
tt11088594	tt2810310	\N	\N
tt11088606	tt2810310	\N	\N
tt11088614	tt2810310	\N	\N
tt11088626	tt2810310	\N	\N
tt11088640	tt2810310	\N	\N
tt11088658	tt2810310	\N	\N
tt11088668	tt2810310	\N	\N
tt11088682	tt2810310	\N	\N
tt11088700	tt2810310	\N	\N
tt11088716	tt2810310	\N	\N
tt11088718	tt2810310	\N	\N
tt11088722	tt2810310	\N	\N
tt11088946	tt0446224	1	2046
tt11088960	tt0446224	1	2047
tt11089090	tt10400170	1	1
tt11089092	tt10400170	1	2
tt11089196	tt6470478	3	10
tt11089450	tt9480432	2	39
tt11089452	tt9480432	2	40
tt11089532	tt0446224	1	2049
tt11089598	tt3846342	8	175
tt11089602	tt3846342	8	176
tt11089658	tt8531222	1	10
tt11089782	tt3487356	6	5
tt11090102	tt9281190	1	2
tt11090108	tt9281190	1	3
tt11090112	tt9281190	1	4
tt11090202	tt5396394	4	5
tt11090352	tt2810310	\N	\N
tt11090356	tt2810310	\N	\N
tt11090362	tt2810310	\N	\N
tt11090368	tt2810310	\N	\N
tt11090532	tt5396394	4	6
tt11090816	tt2070564	\N	\N
tt11090986	tt2856466	1	1
tt11091000	tt2810310	\N	\N
tt11091634	tt2856466	1	2
tt11091680	tt1600194	10	9
tt11091730	tt0231035	\N	\N
tt11091796	tt0096555	34	8
tt1109181	tt0407419	\N	\N
tt1109182	tt0407419	\N	\N
tt1109183	tt0407419	\N	\N
tt11092504	tt0446224	1	2051
tt11092524	tt0446224	1	2050
tt11092544	tt2070564	\N	\N
tt11092678	tt2070564	\N	\N
tt1109406	tt0055708	1	5
tt1109407	tt0055708	1	9
tt1109408	tt0055708	1	11
tt1109409	tt0055708	1	12
tt1109410	tt0055708	1	13
tt1109411	tt0055708	1	14
tt1109412	tt0055708	1	16
tt1109413	tt0055708	1	17
tt1109414	tt0055708	1	18
tt1109415	tt0055708	1	19
tt1109416	tt0055708	1	21
tt1109417	tt0055708	1	22
tt1109418	tt0055708	1	23
tt11094356	tt2070564	\N	\N
tt11094520	tt0169455	23	4
tt11094822	tt2070564	\N	\N
tt11095674	tt9480432	2	41
tt11095682	tt9480432	2	43
tt11095726	tt9480432	2	42
tt11095976	tt0386950	20	3
tt11096582	tt9022950	1	28
tt11096584	tt9022950	1	30
tt11096586	tt9022950	1	26
tt11096588	tt9022950	1	29
tt11096654	tt9022950	1	27
tt11096972	tt0446224	1	2052
tt11096976	tt0446224	1	2053
tt11097058	tt0446224	1	2054
tt11097062	tt0446224	1	2055
tt11097064	tt0446224	1	2056
tt1109716	tt0368479	5	8
tt11098014	tt2070564	\N	\N
tt11098140	tt2070564	\N	\N
tt11098176	tt2070564	\N	\N
tt11098310	tt2810310	\N	\N
tt11098312	tt2810310	\N	\N
tt11098314	tt2810310	\N	\N
tt11098316	tt2810310	\N	\N
tt11098350	tt2810310	\N	\N
tt11098362	tt2810310	\N	\N
tt11098388	tt2810310	\N	\N
tt11098398	tt2810310	\N	\N
tt11098410	tt2810310	\N	\N
tt11100466	tt0446224	1	2057
tt11100470	tt0446224	1	2058
tt11100766	tt0446224	1	2059
tt11100770	tt0446224	1	2060
tt11101540	tt2810310	\N	\N
tt11101798	tt0231035	\N	\N
tt11102374	tt10944822	1	21
tt11102378	tt10944822	1	22
tt11102382	tt10944822	1	23
tt11102384	tt10944822	1	24
tt11102410	tt8160020	5	34
tt11102576	tt0423713	16	6
tt11102592	tt0423713	16	7
tt11102598	tt0423713	16	8
tt11102608	tt0423713	16	9
tt11102616	tt0423713	16	10
tt11102680	tt1600194	10	10
tt1110289	tt1169197	1	3
tt11103362	tt10313066	1	5
tt11103636	tt0446224	1	2061
tt11103640	tt0446224	1	2062
tt11103642	tt0446224	1	2063
tt11103804	tt1600194	10	5
tt11103976	tt2070564	\N	\N
tt11104480	tt2070564	\N	\N
tt11104890	tt2070564	\N	\N
tt11105260	tt9006116	1	1
tt11105274	tt9006116	1	2
tt11105294	tt9006116	1	3
tt11105304	tt9006116	1	4
tt11105322	tt9006116	1	5
tt11105342	tt9006116	1	6
tt11105364	tt9006116	1	7
tt11105370	tt9006116	1	8
tt11105372	tt9006116	1	9
tt11105374	tt9006116	1	10
tt11105404	tt9006116	2	1
tt11105420	tt9006116	2	2
tt11105426	tt9006116	2	3
tt11105432	tt9006116	2	4
tt11105438	tt9006116	2	5
tt11105442	tt9006116	2	6
tt11105444	tt9006116	2	7
tt11105450	tt9006116	2	8
tt11105458	tt9006116	2	9
tt11105462	tt9006116	2	10
tt11105466	tt9006116	2	11
tt11106102	tt3487356	6	6
tt11106116	tt2070564	\N	\N
tt11106220	tt7948998	2	5
tt11106254	tt3846342	8	177
tt11106260	tt3846342	8	178
tt11106982	tt0231035	\N	\N
tt1110891	tt0888681	1	3
tt1110892	tt0888681	1	1
tt1110893	tt0888681	1	4
tt1110894	tt0888681	1	5
tt1110904	tt1055400	1	9
tt1110920	tt0169414	1	9
tt1110921	tt0169414	1	7
tt1110922	tt0169414	1	12
tt1110923	tt0169414	1	16
tt1110924	tt0169414	1	14
tt1110925	tt0169414	1	20
tt1110926	tt0169414	1	11
tt1110927	tt0169414	1	10
tt1110928	tt0169414	1	18
tt1110929	tt0169414	1	8
tt1110930	tt0169414	1	5
tt1110931	tt0169414	1	23
tt1110932	tt0169414	1	3
tt1110933	tt0169414	1	4
tt1110934	tt0169414	1	22
tt1110935	tt0169414	1	6
tt1110936	tt0169414	1	17
tt1110937	tt0169414	1	13
tt1110938	tt0169414	1	21
tt1110941	tt0084987	23	73
tt1110942	tt0084987	23	71
tt1110943	tt0084987	23	75
tt1110944	tt0084987	23	72
tt1110945	tt0084987	23	74
tt1110948	tt0096555	22	4
tt1110970	tt0452046	3	4
tt1111000	tt0472954	3	5
tt1111013	tt0118375	12	1
tt1111043	tt0312172	6	10
tt1111095	tt0780438	1	5
tt11110978	tt9521964	1	2
tt1111130	tt0319931	7	3
tt1111159	tt0452046	3	2
tt1111163	tt0108757	14	7
tt1111164	tt0108757	14	6
tt1111165	tt0108757	14	5
tt11111844	tt2070564	\N	\N
tt11111906	tt2810310	\N	\N
tt1111205	tt0072562	33	1
tt1111206	tt0072562	33	2
tt1111207	tt0072562	33	3
tt11112416	tt0096555	34	17
tt11112420	tt0096555	34	18
tt11113280	tt2070564	\N	\N
tt11113718	tt2070564	\N	\N
tt11114474	tt9521964	1	3
tt11114476	tt9521964	1	4
tt11114478	tt9521964	1	5
tt11114480	tt9521964	1	6
tt11114482	tt9521964	1	7
tt11114484	tt9521964	1	8
tt11114486	tt9521964	1	9
tt11114496	tt9521964	1	10
tt11114498	tt9521964	1	11
tt11114500	tt9521964	1	12
tt11114502	tt9521964	1	15
tt11114504	tt9521964	1	14
tt11114506	tt9521964	1	13
tt11114508	tt9521964	1	16
tt11114510	tt9521964	1	18
tt11114512	tt9521964	1	17
tt11114514	tt9521964	1	19
tt11114516	tt9521964	1	20
tt11114576	tt9521964	1	142
tt11114740	tt0446224	1	2064
tt11114796	tt0446224	1	2065
tt1111508	tt0452046	3	6
tt11115354	tt0827947	14	25
tt11115358	tt0827947	\N	\N
tt11115362	tt0827947	\N	\N
tt11115366	tt0827947	\N	\N
tt11115368	tt0827947	\N	\N
tt11115372	tt0827947	\N	\N
tt11115606	tt3596174	5	25
tt11115750	tt2810310	\N	\N
tt1111668	tt0765725	3	6
tt1111675	tt0318233	3	9
tt11116788	tt7932896	3	8
tt1111718	tt0862824	1	13
tt1111719	tt0096697	19	4
tt11117824	tt9521964	1	21
tt11117826	tt9521964	1	22
tt11117828	tt9521964	1	23
tt11117830	tt9521964	1	24
tt11117832	tt9521964	1	26
tt11117834	tt9521964	1	25
tt11117836	tt9521964	1	27
tt11117838	tt9521964	1	28
tt11117842	tt9521964	1	29
tt11117844	tt9521964	1	30
tt11117848	tt9521964	1	31
tt11117850	tt9521964	1	33
tt11117852	tt9521964	1	32
tt11117854	tt9521964	1	34
tt11117856	tt9521964	1	35
tt11117858	tt9521964	1	36
tt11117860	tt9521964	1	37
tt11117862	tt9521964	1	38
tt11117866	tt9521964	1	39
tt11117868	tt9521964	1	40
tt11119702	tt9281190	1	5
tt11120086	tt0446224	1	2066
tt11120278	tt0446224	1	2067
tt11120420	tt0446224	1	2068
tt1112042	tt0439385	4	3
tt11120486	tt0446224	1	2069
tt1112081	tt0096697	19	3
tt1112082	tt0096697	19	5
tt11120900	tt9480432	2	44
tt11120910	tt9480432	2	45
tt11120914	tt9480432	2	46
tt11120924	tt9480432	2	47
tt11120926	tt9480432	2	48
tt11121414	tt2070564	\N	\N
tt11121482	tt2070564	\N	\N
tt11121712	tt2810310	\N	\N
tt11121722	tt2070564	\N	\N
tt11122918	tt2070564	\N	\N
tt11123000	tt2070564	\N	\N
tt11123896	tt0446224	1	2070
tt11124164	tt7388802	\N	\N
tt1112498	tt0407419	\N	\N
tt11125176	tt9521964	1	41
tt11125178	tt9521964	1	42
tt11125180	tt9521964	1	44
tt11125182	tt9521964	1	43
tt11125184	tt9521964	1	45
tt11125186	tt9521964	1	46
tt11125188	tt9521964	1	47
tt11125190	tt9521964	1	48
tt11125192	tt9521964	1	49
tt11125194	tt9521964	1	50
tt11125198	tt9521964	1	52
tt11125200	tt9521964	1	51
tt11125204	tt9521964	1	53
tt11125206	tt9521964	1	54
tt11125208	tt9521964	1	55
tt11125210	tt9521964	1	57
tt11125212	tt9521964	1	56
tt11125214	tt10948316	1	5
tt11125216	tt9521964	1	59
tt11125218	tt9521964	1	58
tt11125220	tt9521964	1	60
tt11125262	tt0446224	1	2071
tt11125638	tt0446224	1	2072
tt1112566	tt0827947	2	11
tt1112567	tt0827947	2	12
tt1112568	tt0827947	2	13
tt1112569	tt0827947	2	14
tt1112570	tt0827947	2	15
tt11125722	tt0446224	1	2073
tt11125878	tt0446224	1	2074
tt11125930	tt0072562	45	4
tt11125932	tt0072562	45	5
tt11126188	tt8515062	1	14
tt11126190	tt8515062	1	15
tt1112630	tt0887788	1	17
tt11126354	tt2070564	\N	\N
tt11126958	tt0231035	\N	\N
tt11127000	tt2070564	\N	\N
tt11127226	tt7388802	\N	\N
tt11128144	tt8681362	2	2
tt11128438	tt2070564	\N	\N
tt11128862	tt9521964	1	62
tt11128864	tt9521964	1	61
tt11128872	tt9521964	1	63
tt11128874	tt9521964	1	64
tt11128876	tt9521964	1	65
tt11128878	tt9521964	1	67
tt11128880	tt9521964	1	66
tt11128882	tt9521964	1	68
tt11128884	tt9521964	1	69
tt11128886	tt9521964	1	70
tt11128888	tt9521964	1	71
tt11128890	tt9521964	1	72
tt11128892	tt9521964	1	73
tt11128894	tt9521964	1	75
tt11128896	tt9521964	1	74
tt11128898	tt9521964	1	76
tt11128900	tt9521964	1	77
tt11128902	tt9521964	1	78
tt11128904	tt9521964	1	79
tt11128906	tt9521964	1	80
tt11129728	tt8883700	2	5
tt11129750	tt8883700	2	6
tt11129770	tt8883700	2	7
tt11129778	tt8883700	2	8
tt11129788	tt8883700	2	9
tt11129796	tt8883700	2	10
tt11129866	tt2070564	\N	\N
tt1113009	tt0046593	16	1
tt1113010	tt0046593	16	10
tt1113011	tt0046593	16	7
tt1113012	tt0046593	17	12
tt1113013	tt0046593	17	13
tt1113014	tt0046593	18	1
tt1113015	tt0046593	18	10
tt1113016	tt0046593	18	16
tt1113017	tt0046593	19	10
tt1113018	tt0046593	19	13
tt1113019	tt0046593	19	18
tt1113020	tt0046593	19	19
tt1113021	tt0046593	19	3
tt1113022	tt0046593	19	7
tt1113023	tt0046593	20	11
tt1113024	tt0046593	20	17
tt1113025	tt0046593	21	10
tt1113026	tt0046593	21	16
tt1113027	tt0046593	21	3
tt1113028	tt0046593	21	6
tt1113029	tt0046593	21	7
tt1113030	tt0046593	22	15
tt1113031	tt0046593	22	3
tt1113032	tt0046593	22	4
tt1113033	tt0046593	22	5
tt1113034	tt0046593	22	6
tt1113036	tt0046593	23	14
tt1113037	tt0046593	23	8
tt11130384	tt0446224	1	2075
tt1113038	tt0046593	24	12
tt1113039	tt0046593	24	15
tt1113040	tt0046593	24	8
tt1113041	tt0046593	24	9
tt1113042	tt0046593	25	10
tt1113043	tt0046593	26	13
tt1113044	tt0046593	26	4
tt1113045	tt0046593	26	6
tt1113046	tt0046593	26	8
tt1113047	tt0046593	26	9
tt1113048	tt0046593	27	1
tt1113049	tt0046593	29	11
tt1113050	tt0046593	29	12
tt1113051	tt0046593	29	13
tt11130722	tt0446224	1	2076
tt11130844	tt0446224	1	2077
tt11130848	tt0446224	1	2078
tt11130870	tt0446224	1	2079
tt11130872	tt0446224	1	2080
tt11130890	tt9281190	1	6
tt11130896	tt9281190	1	7
tt11130906	tt9281190	1	8
tt11130912	tt9281190	1	9
tt11130920	tt9281190	1	10
tt11131930	tt2810310	\N	\N
tt11131952	tt0231035	\N	\N
tt11131956	tt2810310	\N	\N
tt11132174	tt8656264	\N	\N
tt11132176	tt8656264	\N	\N
tt11132178	tt8656264	\N	\N
tt11132414	tt1051942	1	9
tt11132420	tt1051942	1	10
tt11132426	tt1051942	1	11
tt11132820	tt0346307	2	1
tt11132822	tt0346307	3	1
tt11132824	tt0346307	4	1
tt11133052	tt0346307	11	1
tt11133054	tt0346307	6	1
tt11133058	tt0346307	20	1
tt11133128	tt1888075	9	2
tt11133130	tt1888075	9	3
tt11133138	tt1888075	9	4
tt11133140	tt1888075	9	5
tt11133142	tt1888075	9	6
tt11133144	tt1888075	9	7
tt11133146	tt1888075	9	8
tt11133152	tt9022950	1	31
tt11133176	tt2856466	1	3
tt11133186	tt9022950	1	32
tt11133192	tt9022950	1	33
tt11133196	tt9022950	1	34
tt11133198	tt9022950	1	35
tt11133284	tt2070564	\N	\N
tt11133388	tt2070564	\N	\N
tt11133790	tt0446224	1	2081
tt11133802	tt0446224	1	2082
tt11133822	tt0446224	1	2083
tt11135056	tt2070564	\N	\N
tt1113518	tt0050039	1	12
tt1113519	tt0050039	1	21
tt1113520	tt0050039	1	22
tt1113521	tt0050039	1	23
tt1113522	tt0050039	1	33
tt1113523	tt0050039	1	34
tt1113524	tt0050039	1	37
